IN_DATA_x,FAC_ID,OWN_ID,UNIT_ID,REGIME,U_CAP,U_SUM_HR,U_AGE,U_SUM_CF,PRE_RET_MNEMI,D_SCR,D_SNCR,D_LN,D_CM,D_NO,C_CM,C_NONE,C_LN,C_SC,C_SN,REG_x,PUB_x,UNREG_x,REG_y,PUB_y,UNREG_y,IN_DATA_y,MW_04,PRE_MW,CM_MW,LN_MW,SN_MW,SC_MW
1,44,7.0,3,2,140.0,10904.17,39.0,66.5,0.3987574,0,0,0,0,1,0.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,316114.3,302160.7,0.0,0.0,0.0,0.0
1,44,7.0,4,2,140.0,10717.5,38.0,64.06667,0.400548,0,0,0,0,1,0.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,297493.5,309739.4,0.0,0.0,0.0,0.0
1,45,7.0,1,2,85.0,10720.83,46.0,67.2,0.5547801,0,0,0,0,1,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,195212.5,244782.9,0.0,0.0,0.0,0.0
1,45,7.0,2,2,85.0,10570.43,45.0,68.67857,0.6106345,0,0,0,0,1,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,218413.6,235843.8,0.0,0.0,0.0,0.0
1,45,7.0,3,2,85.0,11115.0,44.0,69.76667,0.661657,0,0,0,0,1,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,238408.3,222281.0,0.0,0.0,0.0,0.0
1,45,7.0,4,2,95.0,10752.5,43.0,73.43333,0.6293914,0,0,0,0,1,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,250776.6,250675.4,0.0,0.0,0.0,0.0
1,45,7.0,5,2,318.0,10610.0,31.0,68.24138,0.3618108,0,0,0,0,1,0.0,318.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,952220.0,832117.0,0.0,0.0,0.0,0.0
1,46,3.0,1,2,46.0,11797.92,44.0,49.56667,0.7365126,0,0,0,0,1,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,107939.8,98690.86,0.0,0.0,0.0,0.0
1,46,3.0,2,2,90.0,71412.38,33.0,53.48148,0.4475098,0,0,0,0,1,0.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,2151.77,34101.07,0.0,0.0,0.0,0.0
1,46,3.0,3,2,270.0,11846.25,26.0,79.66666,0.4601051,1,0,0,0,0,0.0,0.0,0.0,270.0,0.0,1.0,0.0,0.0,1,0,0,1,825662.3,593052.5,0.0,0.0,0.0,593052.5
1,47,34.0,1,3,34.7,12764.35,44.0,62.51724,0.4185568,0,0,0,0,1,0.0,34.7,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,84933.45,73701.5,0.0,0.0,0.0,0.0
1,47,34.0,2,3,65.0,12611.25,26.0,72.46667,0.4230843,0,0,0,0,1,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,143289.3,165635.1,0.0,0.0,0.0,0.0
1,48,20.0,1,3,123.0,11368.26,29.0,65.55173,0.4975716,0,0,0,0,1,0.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,334328.1,273866.2,0.0,0.0,0.0,0.0
1,48,20.0,2,3,121.0,11081.67,29.0,73.0,0.4792178,0,0,0,0,1,0.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,317888.5,325036.2,0.0,0.0,0.0,0.0
1,49,6.0,1,2,260.0,9481.739,36.0,82.06896,0.5363833,0,0,0,0,1,0.0,260.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,505128.0,669301.1,0.0,0.0,0.0,0.0
1,49,6.0,2,2,800.0,9487.083,30.0,81.27586,0.4995771,1,0,0,0,0,0.0,0.0,0.0,800.0,0.0,1.0,0.0,0.0,1,0,0,1,2308828.0,2092293.0,0.0,0.0,0.0,2092293.0
1,50,24.0,1,2,104.0,11874.58,42.0,65.26667,0.4822878,0,0,0,0,1,0.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,223898.8,261380.7,0.0,0.0,0.0,0.0
1,50,24.0,2,2,168.0,10314.35,36.0,67.28571,0.3633592,0,0,1,0,0,0.0,0.0,168.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,420753.4,454802.9,0.0,454802.9,0.0,0.0
1,50,24.0,3,2,429.0,10273.33,28.0,67.86207,0.3572243,1,0,0,0,0,0.0,0.0,0.0,429.0,0.0,1.0,0.0,0.0,1,0,0,1,1094332.0,1103203.0,0.0,0.0,0.0,1103203.0
1,51,24.0,1,2,509.0,11252.17,25.0,78.31035,0.4056068,1,0,0,0,0,0.0,0.0,0.0,509.0,0.0,1.0,0.0,0.0,1,0,0,1,1532598.0,1217108.0,0.0,0.0,0.0,1217108.0
1,51,24.0,2,2,494.0,10915.83,22.0,74.43333,0.3810784,1,0,0,0,0,0.0,0.0,0.0,494.0,0.0,1.0,0.0,0.0,1,0,0,1,1105310.0,1242865.0,0.0,1242865.0,0.0,1242865.0
1,51,24.0,3,2,496.0,11312.5,18.0,67.3,0.3621778,1,0,0,0,0,0.0,0.0,0.0,496.0,0.0,1.0,0.0,0.0,1,0,0,1,1331887.0,1194962.0,0.0,0.0,0.0,1194962.0
1,51,24.0,4,2,467.0,10905.83,15.0,69.20689,0.3906177,1,0,0,0,0,0.0,0.0,0.0,467.0,0.0,1.0,0.0,0.0,1,0,0,1,1379340.0,1156559.0,0.0,0.0,0.0,1156559.0
1,52,24.0,4,2,68.0,12277.5,45.0,62.9,0.6453331,0,0,1,0,0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,311509.3,263624.1,0.0,263624.1,0.0,0.0
1,54,24.0,1,2,71.0,13515.0,46.0,52.03333,0.6917527,0,0,1,0,0,0.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,78435.94,124488.2,0.0,124488.2,0.0,0.0
1,55,2.0,1,2,155.0,13152.5,37.0,66.86667,0.4351599,0,0,0,0,1,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,377662.9,412284.9,0.0,0.0,0.0,0.0
1,55,2.0,2,2,168.0,11203.75,33.0,70.5,0.4396871,0,0,0,0,1,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,313055.1,465169.4,0.0,0.0,0.0,0.0
1,55,2.0,3,2,240.0,10143.33,30.0,61.18518,0.3498845,0,0,1,0,0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,611180.3,385337.2,0.0,385337.2,0.0,0.0
1,56,2.0,1,2,308.0,11635.42,27.0,72.1,0.2626602,0,0,0,0,1,0.0,308.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,818681.3,853237.1,0.0,0.0,0.0,0.0
1,56,2.0,2,2,306.0,12367.08,25.0,70.56667,0.2969847,0,0,0,0,1,0.0,306.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,770508.9,814618.6,0.0,0.0,0.0,0.0
1,56,2.0,3,2,391.0,11352.5,21.0,78.36667,0.4427493,1,0,0,0,0,0.0,0.0,0.0,391.0,0.0,1.0,0.0,0.0,1,0,0,1,1101540.0,1189600.0,0.0,0.0,0.0,1189600.0
1,56,2.0,4,2,480.0,11662.5,17.0,67.83334,0.4530506,1,0,0,0,0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,1,0,0,1,1371400.0,1270100.0,0.0,0.0,0.0,1270100.0
1,58,29.0,1,2,144.5,12733.33,35.0,69.65517,1.384687,1,0,0,0,0,0.0,0.0,0.0,144.5,0.0,1.0,0.0,0.0,1,0,0,1,366485.6,390655.0,0.0,0.0,0.0,390655.0
1,58,29.0,2,2,269.7,13145.42,25.0,70.26667,0.3916951,0,1,0,0,0,0.0,0.0,0.0,0.0,269.7,1.0,0.0,0.0,1,0,0,1,764228.4,663032.6,0.0,0.0,663032.6,0.0
1,59,53.0,1,3,619.0,11199.09,36.0,78.53571,1.184944,1,0,0,0,0,0.0,0.0,0.0,619.0,0.0,0.0,1.0,0.0,0,1,0,1,1954989.0,1827475.0,0.0,0.0,0.0,1827475.0
1,59,53.0,2,3,605.0,11466.82,36.0,79.78571,1.482779,1,0,0,0,0,0.0,0.0,0.0,605.0,0.0,0.0,1.0,0.0,0,1,0,1,1744183.0,1918874.0,0.0,0.0,0.0,1918874.0
1,59,53.0,3,3,955.0,13405.42,29.0,69.57143,1.322768,1,0,0,0,0,0.0,0.0,0.0,955.0,0.0,0.0,1.0,0.0,0,1,0,1,2273622.0,2045777.0,0.0,0.0,0.0,2045777.0
1,60,53.0,1,3,134.0,12116.25,46.0,68.66666,0.4998593,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,390421.9,392943.1,0.0,0.0,0.0,0.0
1,60,53.0,3,3,134.0,12027.92,46.0,70.06667,0.500466,0,0,1,0,0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,396718.5,369724.5,0.0,369724.5,0.0,0.0
1,60,53.0,4,3,134.0,11979.58,46.0,78.23333,0.4906185,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,409850.4,398263.8,0.0,0.0,0.0,0.0
1,60,53.0,5,3,134.0,12069.13,45.0,71.65517,0.4910946,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,365676.0,383672.9,0.0,0.0,0.0,0.0
1,60,53.0,6,3,134.0,11963.33,45.0,76.76667,0.4887063,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,397027.4,395299.3,0.0,0.0,0.0,0.0
1,60,53.0,7,3,134.0,12842.92,45.0,63.3,0.6838372,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,396858.9,331266.9,0.0,0.0,0.0,0.0
1,60,53.0,8,3,134.0,12734.58,45.0,75.96667,0.6924205,0,0,0,0,1,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,377714.2,398917.5,0.0,0.0,0.0,0.0
1,60,53.0,9,3,134.0,12770.0,44.0,73.76667,0.685359,0,0,1,0,0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,389056.6,395069.3,0.0,395069.3,0.0,0.0
1,60,53.0,10,3,134.0,12720.83,44.0,74.23333,0.7018639,0,0,1,0,0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,265265.4,357968.3,0.0,357968.3,0.0,0.0
1,61,61.0,1,2,150.0,11429.17,30.0,77.16666,0.420687,0,0,0,0,1,0.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,373088.5,404147.6,0.0,0.0,0.0,0.0
1,61,61.0,2,2,150.0,11293.64,29.0,77.75,0.4095391,0,0,0,0,1,0.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,415589.4,400639.9,0.0,0.0,0.0,0.0
1,61,61.0,3,2,155.0,11601.25,28.0,72.2,0.4253444,0,0,0,0,1,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,368897.7,391412.1,0.0,0.0,0.0,0.0
1,62,19.0,1,2,153.0,11532.92,26.0,81.06667,0.4659048,1,0,0,0,0,0.0,0.0,0.0,153.0,0.0,1.0,0.0,0.0,1,0,0,1,412785.1,410167.6,0.0,0.0,0.0,410167.6
1,62,19.0,2,2,159.0,11980.83,25.0,75.0,0.478943,1,0,0,0,0,0.0,0.0,0.0,159.0,0.0,1.0,0.0,0.0,1,0,0,1,455869.5,400622.2,0.0,0.0,0.0,400622.2
1,63,61.0,1,2,65.0,12609.58,33.0,63.16667,0.8387169,0,0,0,1,0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,36582.2,174841.8,0.0,0.0,0.0,0.0
1,64,14.0,1,3,116.0,10121.3,34.0,64.13793,0.4254615,0,0,0,0,1,0.0,116.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,316269.8,295642.4,0.0,0.0,0.0,0.0
1,64,14.0,2,3,225.0,10287.08,30.0,65.93333,0.4096903,1,0,0,0,0,0.0,0.0,0.0,225.0,0.0,0.0,1.0,0.0,0,1,0,1,634015.1,504269.2,0.0,0.0,0.0,504269.2
1,65,14.0,1,3,75.0,11697.92,42.0,62.86666,0.3738226,0,0,0,0,1,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,179485.5,200199.8,0.0,0.0,0.0,0.0
1,65,14.0,2,3,75.0,11681.67,39.0,65.46667,0.3743,0,0,0,0,1,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,188187.5,191232.9,0.0,0.0,0.0,0.0
1,66,70.0,1,1,190.0,10978.7,38.0,70.27586,0.8408839,0,0,0,0,1,0.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,371060.4,434797.9,0.0,0.0,0.0,0.0
1,66,70.0,2,1,195.0,11641.3,36.0,69.13793,0.9465526,0,0,0,0,1,0.0,195.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,380988.0,481583.0,0.0,0.0,0.0,0.0
1,67,70.0,1,1,135.0,11665.42,40.0,64.3,0.5626771,0,0,0,0,1,0.0,135.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,330842.1,288792.3,0.0,0.0,0.0,0.0
1,67,70.0,2,1,324.0,10193.33,33.0,75.72414,0.3301742,1,0,0,0,0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,0,0,1,1,817066.4,735674.3,0.0,0.0,0.0,735674.3
1,68,64.0,1,1,87.0,11068.26,41.0,56.62069,0.4068089,0,0,0,0,1,0.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,124396.5,186336.4,0.0,0.0,0.0,0.0
1,68,64.0,2,1,27.0,18822.27,52.0,16.18518,0.4189763,0,0,0,0,1,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,10815.16,25249.44,0.0,0.0,0.0,0.0
1,69,40.0,1,1,341.0,9170.435,35.0,70.27586,0.5556667,0,0,0,0,1,0.0,341.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,822728.5,886461.3,0.0,0.0,0.0,0.0
1,69,40.0,2,1,342.0,9561.305,34.0,70.75862,0.5472771,0,0,0,0,1,0.0,342.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,907635.9,859014.9,0.0,0.0,0.0,0.0
1,70,40.0,1,1,182.0,10540.0,40.0,64.0,0.660027,0,0,1,0,0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,469664.2,364891.4,0.0,364891.4,0.0,0.0
1,70,40.0,2,1,182.0,10863.33,39.0,63.33333,0.6601208,0,0,1,0,0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,471982.0,363751.9,0.0,363751.9,0.0,0.0
1,70,40.0,3,1,182.0,10204.17,37.0,65.16666,0.6550583,0,0,1,0,0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,467894.3,367359.5,0.0,367359.5,0.0,0.0
1,71,40.0,1,1,624.0,11186.25,29.0,79.65517,0.4460969,0,0,0,0,1,0.0,624.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1168638.0,1683791.0,0.0,0.0,0.0,0.0
1,71,40.0,2,1,620.0,9672.608,28.0,76.44827,0.4660393,0,0,0,0,1,0.0,620.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1586534.0,1541078.0,0.0,0.0,0.0,0.0
1,72,21.0,1,1,145.1,11411.67,39.0,74.1,0.347024,0,0,0,0,1,0.0,145.1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,324875.2,396969.2,0.0,0.0,0.0,0.0
1,74,59.0,1,1,243.5,9729.583,36.0,78.96667,0.2929291,0,0,0,0,1,0.0,243.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,784302.8,753394.9,0.0,0.0,0.0,0.0
1,74,59.0,2,1,240.0,9797.917,35.0,75.63333,0.2850389,0,0,0,0,1,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,706453.4,746494.8,0.0,0.0,0.0,0.0
1,74,59.0,3,1,612.0,11040.0,30.0,69.17242,0.3970737,0,0,0,0,1,0.0,612.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1238878.0,1446333.0,0.0,0.0,0.0,0.0
1,75,59.0,1,1,82.0,11253.33,48.0,74.2,0.3121262,0,0,0,0,1,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,231305.5,230251.2,0.0,0.0,0.0,0.0
1,75,59.0,2,1,80.0,12272.5,47.0,75.53333,0.3116814,0,0,0,0,1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,198109.6,221009.7,0.0,0.0,0.0,0.0
1,75,59.0,3,1,149.3,10883.75,41.0,80.9,0.303524,0,0,0,0,1,0.0,149.3,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,337783.2,385422.0,0.0,0.0,0.0,0.0
1,76,52.0,1,2,156.0,11416.25,43.0,77.33334,0.32725,0,0,0,0,1,0.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,454097.3,450602.4,0.0,0.0,0.0,0.0
1,76,52.0,2,2,156.0,11345.42,42.0,81.66666,0.3737687,0,0,1,0,0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,469720.2,514095.7,0.0,514095.7,0.0,0.0
1,77,52.0,1,2,255.0,11482.08,40.0,77.3,0.4521323,1,0,0,0,0,0.0,0.0,0.0,255.0,0.0,1.0,0.0,0.0,1,0,0,1,815503.0,750300.1,0.0,0.0,0.0,750300.1
1,77,52.0,2,2,256.0,10511.25,38.0,78.9,0.240344,1,0,0,0,0,0.0,0.0,0.0,256.0,0.0,1.0,0.0,0.0,1,0,0,1,819767.5,840079.6,0.0,0.0,0.0,840079.6
1,78,52.0,1,2,260.0,10295.0,37.0,80.17857,0.4820453,0,0,1,0,0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,907137.9,892398.7,0.0,892398.7,0.0,0.0
1,78,52.0,2,2,355.0,10373.04,32.0,75.72414,0.9781712,1,0,0,0,0,0.0,0.0,0.0,355.0,0.0,1.0,0.0,0.0,1,0,0,1,854563.1,958164.5,0.0,0.0,0.0,958164.5
1,78,52.0,3,2,820.0,10550.0,19.0,85.23333,0.574923,1,0,0,0,0,0.0,0.0,0.0,820.0,0.0,1.0,0.0,0.0,1,0,0,1,2078040.0,2343774.0,0.0,0.0,0.0,2343774.0
1,79,52.0,1,2,155.0,10654.17,44.0,80.1,0.3046802,0,0,0,0,1,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,200232.6,484957.6,0.0,0.0,0.0,0.0
1,79,52.0,2,2,155.0,10742.92,41.0,87.63333,0.3090257,0,0,0,0,1,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,396303.2,469615.6,0.0,0.0,0.0,0.0
1,80,52.0,1,2,102.0,11488.33,47.0,83.2,0.2423806,0,0,0,0,1,0.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,291710.3,317002.0,0.0,0.0,0.0,0.0
1,80,52.0,2,2,102.0,11634.58,47.0,80.17242,0.3013963,0,0,0,0,1,0.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,285705.8,272696.3,0.0,0.0,0.0,0.0
1,80,52.0,3,2,122.0,11581.67,46.0,77.7,0.3095188,0,0,0,0,1,0.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,393995.4,375023.9,0.0,0.0,0.0,0.0
1,81,32.0,1,2,103.0,11368.33,31.0,29.06667,0.7944817,0,0,1,0,0,0.0,0.0,103.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,71302.89,99865.02,0.0,99865.02,0.0,0.0
1,83,32.0,1,2,770.0,7850.0,28.0,72.5862,0.5126278,1,0,0,0,0,0.0,0.0,0.0,770.0,0.0,1.0,0.0,0.0,1,0,0,1,1700365.0,1955585.0,0.0,0.0,0.0,1955585.0
1,83,32.0,2,2,750.0,7365.238,26.0,72.46154,0.4974867,0,0,0,0,1,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1620109.0,1940524.0,0.0,0.0,0.0,0.0
1,83,32.0,3,2,750.0,10392.5,26.0,70.0,0.5024416,0,0,0,0,1,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1385953.0,1562838.0,0.0,0.0,0.0,0.0
1,83,32.0,4,2,750.0,12931.25,25.0,77.25,0.5345847,1,0,0,0,0,0.0,0.0,0.0,750.0,0.0,1.0,0.0,0.0,1,0,0,1,2033453.0,1990164.0,0.0,0.0,0.0,1990164.0
1,84,32.0,1,2,238.0,8735.833,42.0,72.16666,0.3187473,0,0,1,0,0,0.0,0.0,238.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,673161.5,693802.5,0.0,693802.5,0.0,0.0
1,84,32.0,2,2,272.0,10980.83,41.0,70.86667,0.8915288,0,0,1,0,0,0.0,0.0,272.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,632817.6,585247.9,0.0,585247.9,0.0,0.0
1,85,32.0,1,2,153.0,11821.67,46.0,58.9,0.6148884,0,0,0,0,1,0.0,153.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,333045.8,316267.5,0.0,0.0,0.0,0.0
1,85,32.0,2,2,162.0,12224.78,46.0,56.92857,0.2820188,0,0,0,0,1,0.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,363326.0,230351.8,0.0,0.0,0.0,0.0
1,85,32.0,3,2,171.0,32652.92,45.0,59.68966,0.6803836,0,0,1,0,0,0.0,0.0,171.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,278417.6,368180.1,0.0,368180.1,0.0,0.0
1,85,32.0,4,2,158.0,12444.17,45.0,62.72414,0.7215053,0,0,0,0,1,0.0,158.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,277840.2,330164.0,0.0,0.0,0.0,0.0
1,85,32.0,5,2,321.0,10671.67,38.0,63.7,0.4824861,0,0,1,0,0,0.0,0.0,321.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,737928.1,745451.3,0.0,745451.3,0.0,0.0
1,85,32.0,6,2,450.0,14273.64,30.0,72.59259,0.4160946,0,0,1,0,0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1178176.0,1031263.0,0.0,1031263.0,0.0,0.0
1,86,32.0,2,2,26.25,11968.75,50.0,80.4,0.4303829,0,0,0,0,1,0.0,26.25,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,336849.8,273159.6,0.0,0.0,0.0,0.0
1,86,32.0,3,2,26.25,12620.83,50.0,75.8,0.4273126,0,0,0,0,1,0.0,26.25,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,319212.8,255990.3,0.0,0.0,0.0,0.0
1,86,32.0,5,2,520.0,11108.26,31.0,60.7931,0.3356655,0,0,1,0,0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,946448.6,983754.0,0.0,983754.0,0.0,0.0
1,87,35.0,1,3,68.0,10187.92,16.0,67.2,0.3829293,0,0,0,0,1,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,150179.8,159479.8,0.0,0.0,0.0,0.0
1,88,9.0,1,3,27.0,14333.75,30.0,58.86207,1.124819,0,0,0,0,1,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,51491.89,57350.02,0.0,0.0,0.0,0.0
1,89,25.0,1,3,44.9,14357.83,45.0,39.10714,0.6446134,0,0,1,0,0,0.0,0.0,44.9,0.0,0.0,0.0,1.0,0.0,0,1,0,1,58465.34,70467.84,0.0,70467.84,0.0,0.0
1,89,25.0,2,3,37.4,16218.75,41.0,43.13334,0.4546249,0,0,0,0,1,0.0,37.4,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,74141.18,60179.51,0.0,0.0,0.0,0.0
1,89,25.0,3,3,48.5,15041.36,38.0,37.96429,0.4662659,0,0,0,0,1,0.0,48.5,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,79105.06,72265.55,0.0,0.0,0.0,0.0
1,89,25.0,4,3,74.7,13110.42,35.0,59.93333,0.4419085,0,0,0,0,1,0.0,74.7,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,159614.6,161453.3,0.0,0.0,0.0,0.0
1,89,25.0,5,3,75.1,14100.42,31.0,58.1,0.297762,0,0,0,0,1,0.0,75.1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,138047.6,150363.1,0.0,0.0,0.0,0.0
1,89,25.0,6,3,76.1,13903.48,29.0,51.93103,0.407081,0,0,0,0,1,0.0,76.1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,153748.5,164850.2,0.0,0.0,0.0,0.0
1,90,25.0,1,3,158.4,10666.67,26.0,68.0,0.4067789,0,0,0,0,1,0.0,158.4,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,414469.6,413466.5,0.0,0.0,0.0,0.0
1,91,50.0,1,3,32.0,15505.83,13.0,57.9,0.4070053,0,0,1,0,0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,70705.77,63861.16,0.0,63861.16,0.0,0.0
1,92,18.0,1,1,129.0,11638.75,37.0,58.23333,0.6030813,0,1,0,0,0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,1.0,0,0,1,1,348477.4,247297.5,0.0,0.0,247297.5,0.0
1,92,18.0,2,1,155.0,11709.55,35.0,52.28571,0.4862432,0,1,0,0,0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,1.0,0,0,1,1,299353.3,284631.1,0.0,0.0,284631.1,0.0
1,93,18.0,1,1,80.0,11570.0,45.0,64.2,0.3865204,0,0,0,0,1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,160788.2,169908.5,0.0,0.0,0.0,0.0
1,94,69.0,1,1,608.0,58562.08,31.0,49.24138,0.5123595,1,0,0,0,0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,1.0,0,0,1,1,1392199.0,1165964.0,0.0,0.0,0.0,1165964.0
1,95,69.0,1,1,324.0,10884.58,39.0,52.06667,0.5741291,1,0,0,0,0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,0,0,1,1,498979.6,499265.2,0.0,0.0,0.0,499265.2
1,95,69.0,2,1,324.0,10567.5,38.0,49.2,0.6009971,1,0,0,0,0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,0,0,1,1,506559.8,515703.9,0.0,0.0,0.0,515703.9
1,96,74.0,1,1,135.0,9592.917,40.0,79.06667,0.4044289,0,0,0,1,0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,402217.3,425373.3,425373.3,0.0,0.0,0.0
1,96,74.0,2,1,235.0,10747.92,32.0,78.4138,0.3580417,0,0,0,1,0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,567851.6,582110.1,582110.1,0.0,0.0,0.0
